num__income,num__loan_amount,num__points,num__credit_score,num__years_employed,loan_approved
0.9382169689916884,-0.6068770226537217,0.8,0.017921146953405017,0.09523809523809523,True
-0.2956938327394427,-0.5827669902912621,-0.4,-0.7634408602150538,0.7142857142857143,False
0.20602837933685278,0.7641181229773463,-0.4,-0.992831541218638,-0.23809523809523808,False
-0.25780941419306613,0.011650485436893204,-0.4,-0.15770609318996415,0.14285714285714285,False
-0.6674538018203209,0.031998381877022655,-0.8,-0.7455197132616488,-0.14285714285714285,False
-0.02465884911213703,0.8252022653721682,0.4,0.3906810035842294,-0.5238095238095238,True
-0.7030617575482155,0.9272653721682848,-1.2,-0.7168458781362007,-0.047619047619047616,False
-0.2981741578998781,-0.9796925566343042,0.6,0.7455197132616488,-1.0,True
-0.695077149155033,0.1625,-0.2,0.16845878136200718,0.5238095238095238,False
-0.7908075072307424,-0.15436893203883495,-1.2,-0.8494623655913979,-0.09523809523809523,False
0.6584668702458665,-0.9897249190938512,1.6,0.6738351254480287,-0.23809523809523808,True
-0.30056954041783285,-0.5931229773462783,-0.4,-0.17921146953405018,-0.19047619047619047,False
0.16795708697701878,-0.24328478964401296,0.0,-0.45161290322580644,-0.47619047619047616,False
-0.5933328519916926,0.4711569579288026,-0.2,0.03225806451612903,-0.19047619047619047,False
0.6142966961559208,0.029045307443365694,0.0,-0.7670250896057348,0.14285714285714285,False
-0.05110998798061609,-0.8609223300970874,0.0,-0.06093189964157706,0.09523809523809523,False
0.03689058962935278,-0.3296116504854369,-0.6,-0.7885304659498208,-0.9047619047619048,False
-0.0554930283326184,0.9880258899676375,-0.6,-0.8817204301075269,-0.5238095238095238,False
0.2025797080521378,-0.9435275080906149,-0.4,-0.3010752688172043,-1.0,False
0.17847298611612508,-0.7968042071197411,0.2,-0.6344086021505376,0.6190476190476191,True
-0.4596840983126144,0.26403721682847897,0.6,0.5770609318996416,-0.38095238095238093,True
0.2481089644217742,-0.45234627831715213,1.4,0.8745519713261649,-0.5714285714285714,True
0.29212624175525476,0.2552588996763754,0.6,0.5232974910394266,-0.7619047619047619,True
0.4288329305636369,0.020024271844660196,0.4,0.17562724014336917,-0.6666666666666666,True
-0.9329165481008949,0.18268608414239482,0.2,0.6523297491039427,-0.09523809523809523,True
0.7704042845068867,-0.9816747572815534,0.2,-0.25806451612903225,0.8571428571428571,True
0.58174667555733,0.2143608414239482,0.6,0.23655913978494625,0.6666666666666666,True
0.94071428268062,-0.8639967637540453,-0.2,-0.9068100358422939,-0.8095238095238095,False
0.7071899699727758,0.6230987055016182,0.8,0.5663082437275986,-0.047619047619047616,True
0.5886100410697677,-0.45869741100323624,-0.2,-0.35842293906810035,-0.6190476190476191,False
0.6008587701154795,-0.8685679611650485,0.2,-0.1039426523297491,0.8571428571428571,True
-0.804296398856672,0.28758090614886733,-1.2,-0.8458781362007168,0.09523809523809523,False
0.997201139930262,0.7398462783171521,0.8,0.4910394265232975,0.42857142857142855,True
0.48710358330537307,0.002710355987055016,0.6,0.3154121863799283,0.2857142857142857,True
0.5916679761990716,0.3068770226537217,-0.4,-0.41935483870967744,-0.7619047619047619,False
0.9352099994478729,-0.6443770226537217,1.2,0.46236559139784944,0.09523809523809523,True
0.7046247021698598,-0.8206715210355987,0.8,0.014336917562724014,0.0,True
-0.8158146211770502,-0.5456715210355987,-1.0,-0.8172043010752689,0.7142857142857143,False
-0.6451308753764021,-0.6036812297734628,-0.6,-0.7419354838709677,-0.6190476190476191,False
-1.0336924991399556,0.009749190938511327,0.2,0.6451612903225806,0.14285714285714285,True
-0.8624311433704391,-0.8842637540453074,0.0,0.06093189964157706,0.5714285714285714,False
0.316810573660136,0.41638349514563106,0.4,0.0035842293906810036,0.19047619047619047,True
-0.4812765180311994,0.5138754045307443,-0.2,0.2903225806451613,0.7142857142857143,False
0.027139174272572446,-0.830663430420712,-0.2,-0.8387096774193549,-0.6190476190476191,False
0.7513941211197139,0.6671521035598705,1.0,0.7060931899641577,-0.6666666666666666,True
-0.44714656428246824,-0.021318770226537217,0.0,0.12903225806451613,0.23809523809523808,False
-0.3060398465935877,0.6520226537216829,-1.0,-0.10752688172043011,-0.7619047619047619,False
-0.016844126003915855,0.573220064724919,0.4,0.4838709677419355,-0.38095238095238093,True
-0.7980106433131028,0.7383090614886731,-1.2,-0.6738351254480287,0.7142857142857143,False
0.29251697791066583,-0.9647249190938512,1.2,0.4265232974910394,0.6666666666666666,True
0.7587331654300433,-0.19761326860841424,1.0,0.3727598566308244,0.09523809523809523,True
-0.9464564053123129,-0.8851537216828479,-1.0,-0.4336917562724014,-0.5714285714285714,False
0.4212560468543616,-0.06982200647249191,0.6,0.27598566308243727,-0.19047619047619047,True
0.05658029415637091,0.3213592233009709,0.6,0.45878136200716846,0.6190476190476191,True
-0.3783090468161374,-0.3470873786407767,-0.4,-0.24372759856630824,-0.14285714285714285,False
0.013140626791758864,-0.27245145631067963,0.2,0.16845878136200718,-0.5714285714285714,True
0.09546703588401932,-0.9729368932038835,0.0,-0.08960573476702509,-0.23809523809523808,False
-1.0301588852127601,-0.8405339805825243,-0.8,-0.11827956989247312,0.8095238095238095,False
0.7380241491932572,-0.6366504854368932,0.2,-0.8530465949820788,0.19047619047619047,True
0.17463357867599902,-0.6057443365695793,0.0,-0.6666666666666666,0.42857142857142855,False
0.8298641342433521,0.3871359223300971,-0.4,-0.6379928315412187,-0.7619047619047619,False
-0.04473928979456622,-0.14235436893203884,-0.2,-0.5268817204301075,0.5714285714285714,False
-0.6109669445706787,0.9185275080906149,0.2,0.5268817204301075,-0.047619047619047616,True
0.02516850496702102,0.524878640776699,-0.6,-0.7132616487455197,0.14285714285714285,False
-0.011951429797029556,-0.3586165048543689,-0.4,-0.44086021505376344,-0.6190476190476191,False
-0.4774540991195695,-0.8465210355987055,0.8,0.5483870967741935,-0.09523809523809523,True
0.15903810951654895,0.577831715210356,-0.4,-0.36200716845878134,-0.5714285714285714,False
0.19417038644655196,0.12135922330097088,0.4,0.053763440860215055,0.3333333333333333,True
-0.294708498086667,0.6993122977346279,-1.0,-0.7419354838709677,-0.6666666666666666,False
0.6361439438019477,-0.27742718446601944,-0.2,-0.11827956989247312,-0.7619047619047619,False
0.16590147502898667,0.29271844660194174,0.0,0.0967741935483871,-0.8095238095238095,False
0.6305717064552161,-0.0031553398058252425,0.0,-0.6594982078853047,0.0,False
-0.750765545565357,0.5664644012944984,-0.6,0.13620071684587814,-0.42857142857142855,False
0.3617282430039116,-0.5533171521035599,0.0,-0.6594982078853047,0.7142857142857143,False
-0.3309280408404225,0.04951456310679612,0.4,0.34050179211469533,-0.3333333333333333,True
0.9071109733152689,-0.10744336569579288,0.0,-0.6810035842293907,0.38095238095238093,False
-0.514302217427682,-0.982888349514563,0.8,0.5232974910394266,0.8571428571428571,True
-0.03677166992987985,0.7845064724919094,1.0,0.8888888888888888,0.7619047619047619,True
-0.5481093891349866,-0.48624595469255666,0.4,0.4910394265232975,-0.7142857142857143,True
-0.26183569544664964,0.6463187702265372,-0.8,-0.0931899641577061,-0.5714285714285714,False
-0.7359345601882329,0.34110032362459547,-1.2,-0.8817204301075269,0.047619047619047616,False
0.8472943644803846,-0.052710355987055015,1.6,0.9068100358422939,0.8095238095238095,True
-0.48231281826946354,-0.1774271844660194,-0.6,-0.5448028673835126,0.7142857142857143,False
-0.8277575567098316,0.38224110032362457,-1.2,-0.9175627240143369,0.5238095238095238,False
-0.18853019498583581,0.3732200647249191,-0.2,0.48028673835125446,-1.0,False
0.4032821837054529,-0.4771844660194175,0.6,0.08960573476702509,0.6190476190476191,True
0.00043320747665139117,-0.8154126213592233,0.0,-0.8422939068100358,-0.09523809523809523,False
0.6198009793886678,0.9042880258899676,0.4,0.3118279569892473,-0.5238095238095238,True
0.3292461765193053,0.6802588996763754,-0.2,-0.6236559139784946,0.2857142857142857,False
0.2283852828377638,0.10635113268608415,0.0,0.14695340501792115,-0.9047619047619048,False
0.6600807804529991,-0.7477750809061489,0.2,-0.5412186379928315,-0.47619047619047616,True
0.26440096324956575,0.20016181229773464,-0.2,0.0,0.5238095238095238,False
-0.440470072583488,0.6459142394822006,-1.2,-0.8709677419354839,-0.8095238095238095,False
0.7190649513915729,-0.5017394822006472,0.2,-0.6702508960573477,-0.23809523809523808,True
0.7718143323720658,-0.0933252427184466,1.4,0.7419354838709677,-0.47619047619047616,True
0.9906945335162431,0.12900485436893203,-0.4,-0.7132616487455197,-0.8571428571428571,False
-0.10866712252551465,-0.025809061488673138,-1.0,-0.7347670250896058,-0.9523809523809523,False
0.2947254866151631,0.33341423948220067,-0.2,-0.4731182795698925,-0.3333333333333333,False
-0.11113045915745393,-0.686205501618123,-0.2,-0.1111111111111111,0.5238095238095238,False
-0.212823790735306,-0.7522249190938511,1.6,0.8494623655913979,-0.3333333333333333,True
0.7297677243441366,-0.4543284789644013,-0.2,-0.15053763440860216,-0.5714285714285714,False
-0.10192267671254986,-0.7227750809061488,-0.6,-0.03942652329749104,-0.9523809523809523,False
0.5156273226503804,-0.815088996763754,1.8,0.8566308243727598,0.047619047619047616,True
0.20263067363762619,-0.009425566343042072,0.0,-0.9498207885304659,0.09523809523809523,False
0.8144895159543518,0.7774271844660194,-0.2,-0.6845878136200717,0.42857142857142855,False
0.3975740381307522,-0.04259708737864078,0.0,-0.08960573476702509,0.8095238095238095,False
-0.02482873439709836,0.788915857605178,0.2,0.5089605734767025,-0.6190476190476191,True
0.6617116791886278,0.1817556634304207,0.6,0.26881720430107525,-0.23809523809523808,True
-0.18606685835389652,0.6481391585760518,1.0,0.953405017921147,0.23809523809523808,True
0.30199657681150804,0.3724919093851133,1.2,0.9390681003584229,-0.5714285714285714,True
-0.12735450387126093,-0.339037216828479,-0.2,0.0,-0.047619047619047616,False
0.8148462750527706,0.6107200647249191,-0.2,-0.8853046594982079,-0.47619047619047616,False
0.41444364692741226,-0.7536407766990292,0.2,-0.8673835125448028,0.8095238095238095,True
-1.0142236454833873,-0.8838996763754046,-0.2,0.3154121863799283,-0.3333333333333333,False
0.792149600981937,0.35558252427184467,-0.2,-0.5340501792114696,-0.7142857142857143,False
0.34496056537822833,-0.011407766990291262,0.0,-0.8566308243727598,-0.19047619047619047,False
-0.646405015013612,-0.651173139158576,0.2,0.26523297491039427,0.7619047619047619,True
0.9203790140707487,0.06379449838187702,0.6,0.025089605734767026,-0.3333333333333333,True
-0.08748242749083682,0.6323220064724919,0.6,0.8100358422939068,-0.8571428571428571,True
-0.24741243475343275,-0.03859223300970874,-0.6,-0.9068100358422939,-0.7619047619047619,False
0.442899432158435,-0.9381472491909385,0.2,-0.3763440860215054,0.7619047619047619,True
0.6304697752842393,0.06051779935275081,0.0,-0.11827956989247312,0.47619047619047616,False
-0.6727712112396105,-0.07605177993527508,0.6,0.7741935483870968,0.0,True
-0.1920638089130315,-0.720873786407767,0.0,-0.1111111111111111,-0.09523809523809523,False
-0.49167349747083283,0.10784789644012945,-0.8,-0.6917562724014337,0.09523809523809523,False
0.4918603712842903,0.9690938511326861,1.2,0.953405017921147,0.7142857142857143,True
-0.6226890292330104,-0.29158576051779933,-1.0,-0.35125448028673834,-0.8095238095238095,False
-0.004816247828653701,-0.3105987055016181,0.2,0.2831541218637993,-0.7142857142857143,True
-0.534620497509057,0.6296116504854369,0.2,0.4229390681003584,0.19047619047619047,True
-1.0007857194429461,0.9367313915857605,-1.2,-0.03942652329749104,-0.047619047619047616,False
-0.5555163875593006,0.3641585760517799,-0.8,-0.21863799283154123,0.42857142857142855,False
-0.11833359523981432,0.987378640776699,-0.6,-0.956989247311828,0.5714285714285714,False
-0.01448272054295337,-0.03333333333333333,1.2,0.899641577060932,0.14285714285714285,True
-0.8854675880111954,0.920752427184466,-0.6,0.2007168458781362,-0.19047619047619047,False
0.49853686298327055,-0.9076860841423948,0.0,-0.043010752688172046,-0.6666666666666666,False
-0.5626345809991803,-0.7635113268608414,-0.4,-0.6021505376344086,-0.47619047619047616,False
-0.040628065898502035,-0.22103559870550163,-0.8,-0.5734767025089605,-1.0,False
0.5646052503047317,0.9627022653721683,1.2,0.7275985663082437,0.23809523809523808,True
0.7093645016202809,-0.8910194174757281,0.2,-0.985663082437276,0.6190476190476191,True
0.2728782389691361,0.9336569579288025,-0.4,-0.8207885304659498,-0.5238095238095238,False
-0.6646337060899628,-0.6347491909385113,-0.4,-0.16487455197132617,-0.09523809523809523,False
-0.22048561708706196,-0.5934870550161813,1.4,0.942652329749104,0.19047619047619047,True
-0.504992503811801,-0.38406148867313916,-0.6,-0.7419354838709677,0.14285714285714285,False
0.43883917384785925,0.34336569579288023,0.8,0.4050179211469534,0.7619047619047619,True
0.8749686774005853,0.7158980582524271,0.2,0.2616487455197133,-0.5714285714285714,True
0.3235210424161085,0.9844660194174757,0.2,0.17562724014336917,-0.38095238095238093,True
0.5698886826670291,0.709546925566343,-0.2,-0.8351254480286738,0.7142857142857143,False
-0.07295723562664311,0.3343851132686084,-0.4,-0.4946236559139785,-0.42857142857142855,False
-0.3045788331429202,0.13972491909385112,-1.2,-0.5304659498207885,-0.9523809523809523,False
-0.20028625670515984,-0.31978155339805825,-0.2,-0.8243727598566308,0.7619047619047619,False
-0.24603636394524597,0.12196601941747573,-0.4,-0.12903225806451613,0.47619047619047616,False
0.3606409771801591,-0.7464805825242719,-0.2,-0.7025089605734767,-0.8571428571428571,False
-0.12529889192322885,0.6957928802588996,-0.4,0.24372759856630824,-0.9047619047619048,False
-0.2225752060920863,-0.08996763754045307,0.6,0.5197132616487455,0.5238095238095238,True
0.41342433521764427,0.27860032362459547,0.2,0.21505376344086022,-0.5714285714285714,True
0.04164737760827002,-0.5969660194174757,-0.4,-0.992831541218638,-0.5714285714285714,False
0.0794468535121659,0.5812702265372168,-0.2,0.46953405017921146,-0.9523809523809523,False
0.7256734889765686,0.6659789644012944,-0.2,-0.8566308243727598,0.42857142857142855,False
0.5670176213511826,-0.8478155339805825,0.2,-0.8422939068100358,0.09523809523809523,True
0.27240256017124437,0.6970469255663431,0.4,0.23655913978494625,-0.09523809523809523,True
-0.8555338008010092,0.408495145631068,-1.2,-0.9139784946236559,-0.047619047619047616,False
-0.5416367597779599,0.5881877022653722,-0.2,0.0967741935483871,0.19047619047619047,False
0.1620111020033722,-0.8470064724919094,0.8,0.17921146953405018,0.38095238095238093,True
-0.04947908924498732,0.20068770226537216,-0.4,-0.9283154121863799,0.7619047619047619,False
0.4499156944273379,0.4740291262135922,-0.2,-0.021505376344086023,0.047619047619047616,False
-0.11688957031764301,-0.6056229773462783,-0.6,-0.8673835125448028,-0.9047619047619048,False
0.2499097484423643,0.741868932038835,0.2,0.07168458781362007,-0.2857142857142857,True
0.9679808709169133,-0.0915453074433657,-0.4,-0.8673835125448028,-0.8571428571428571,False
0.34759378729512896,0.32560679611650484,-0.2,-0.8136200716845878,0.7619047619047619,False
0.6702908860791751,0.39110032362459546,0.4,0.14336917562724014,0.0,True
-0.9792272767813534,-0.377710355987055,-1.2,-0.17204301075268819,0.19047619047619047,False
0.5146419879976046,0.4034789644012945,-0.2,-0.985663082437276,0.7142857142857143,False
-0.3688294479152952,0.46161003236245957,-0.2,0.05734767025089606,0.42857142857142855,False
0.33471648269506016,-0.5526699029126214,0.0,-0.010752688172043012,0.8095238095238095,False
0.37740865480584235,0.02912621359223301,0.0,-0.08960573476702509,0.3333333333333333,False
-0.08829787685865119,0.9460355987055016,-0.6,-0.6236559139784946,-0.38095238095238093,False
0.19746616097480177,-0.5373381877022654,1.4,0.6594982078853047,0.8095238095238095,True
0.3673514459361316,-0.32034789644012945,0.0,-0.12186379928315412,0.6666666666666666,False
-1.029003665275023,0.09919093851132686,-0.6,0.16487455197132617,0.19047619047619047,False
-0.5736771245216667,-0.3358414239482201,-0.6,0.06093189964157706,-0.9523809523809523,False
-0.6823017757259411,-0.09692556634304207,-0.2,0.23655913978494625,-0.47619047619047616,False
0.5037523412315834,0.48385922330097086,1.4,0.8745519713261649,0.7142857142857143,True
0.6851388599847953,-0.6908576051779936,1.2,0.36917562724014336,0.0,True
0.07504682463166747,-0.12289644012944984,-0.2,-0.7491039426523297,-0.047619047619047616,False
-0.812331972835343,0.33940129449838186,-1.4,-0.978494623655914,-0.6190476190476191,False
0.9872628507600243,-0.49320388349514566,1.8,0.8028673835125448,-0.047619047619047616,True
0.7593787295128964,-0.181957928802589,0.6,0.2831541218637993,-0.3333333333333333,True
0.4887005049840095,-0.9773867313915857,0.2,-0.6093189964157706,0.047619047619047616,True
0.7961419051785282,-0.5484627831715211,0.2,-0.921146953405018,0.8095238095238095,True
-0.9038661643725074,-0.6141181229773462,0.6,0.7956989247311828,0.7142857142857143,True
0.37895461089899046,0.754004854368932,-0.2,-0.921146953405018,0.19047619047619047,False
-0.9099990231596115,-0.3404935275080906,-1.2,-0.6989247311827957,0.9047619047619048,False
0.16974088246911273,-0.675121359223301,1.2,0.44086021505376344,-0.14285714285714285,True
0.37730672363486556,0.24753236245954693,1.2,0.7455197132616488,0.6190476190476191,True
0.27199483548733716,-0.1418284789644013,0.4,0.035842293906810034,-0.6190476190476191,True
-0.5671705181076478,0.1395631067961165,-0.8,-0.44086021505376344,-0.09523809523809523,False
0.7608737200205561,0.20821197411003237,0.6,0.30824372759856633,0.6666666666666666,True
0.3222129257219063,0.15392394822006472,-0.6,-0.7813620071684588,-0.9047619047619048,False
0.7077505914131482,-0.700121359223301,0.0,-0.5197132616487455,-0.7142857142857143,False
-0.9550186236743639,0.03616504854368932,-1.4,-0.8494623655913979,-0.7142857142857143,False
-0.2864860502945386,-0.7633899676375404,0.4,0.24731182795698925,-0.047619047619047616,True
0.8237312754562481,-0.43596278317152104,0.0,-0.4121863799283154,0.6666666666666666,False
0.4738865081353816,-0.41326860841423946,0.0,-0.24014336917562723,-0.047619047619047616,False
-0.02533839025198235,-0.9145226537216828,0.0,-0.5555555555555556,0.9047619047619048,False
0.9778342174446705,0.5523462783171521,0.8,0.34408602150537637,-0.2857142857142857,True
-0.9703252878493797,0.08466828478964401,-0.2,0.48028673835125446,0.7619047619047619,False
0.9016066900825218,-0.6338996763754046,0.2,-0.6415770609318996,0.09523809523809523,True
-0.16559568151605628,0.11864886731391586,-0.4,-0.05017921146953405,0.19047619047619047,False
-0.31740517215750064,-0.4704692556634304,-0.6,-0.8458781362007168,-0.7142857142857143,False
-0.5920417238259865,0.8389967637540453,-0.4,0.13978494623655913,-0.6666666666666666,False
-0.42874798792115626,0.28826860841423946,-0.2,0.23655913978494625,0.19047619047619047,False
-0.2834451036937308,0.6786003236245954,0.0,0.6200716845878136,-1.0,False
0.6922910304816673,0.7509304207119741,-0.4,-0.8817204301075269,-0.5714285714285714,False
-0.6751665937575652,-0.73584142394822,-0.4,-0.5949820788530465,0.5714285714285714,False
0.952742160855882,-0.5128640776699029,1.2,0.5340501792114696,0.23809523809523808,True
-0.5651658717451041,0.21165048543689322,0.2,0.5376344086021505,0.0,True
-0.8768713925921522,-0.4423948220064725,-1.4,-0.24372759856630824,-0.8571428571428571,False
0.4121501955804343,0.1203883495145631,0.0,-0.7025089605734767,0.7619047619047619,False
0.9503297898094312,0.9233009708737864,-0.4,-0.03225806451612903,-0.6190476190476191,False
0.8214378241092702,-0.7673948220064725,0.2,-0.4731182795698925,-0.5238095238095238,True
0.3172182983440432,0.7324433656957928,1.4,0.8888888888888888,0.0,True
-0.08467932028897487,0.22997572815533981,-0.4,-0.5698924731182796,0.47619047619047616,False
0.08240285747049304,-0.47827669902912623,1.2,0.7634408602150538,-0.47619047619047616,True
0.2555839169600727,0.4457928802588997,0.6,0.4874551971326165,-0.7142857142857143,True
0.250640255167698,-0.515331715210356,0.6,0.3225806451612903,-0.09523809523809523,True
0.5392413772600052,-0.40182038834951456,0.0,-0.6594982078853047,0.23809523809523808,False
-0.3683197920604112,-0.5064724919093851,-0.4,-0.014336917562724014,-0.42857142857142855,False
